sport,bucket,fills,usd,capital_usd,avg_price,won_pct,fills_won_pct,edge_pts,roi_after_fee,ci_lo,ci_hi
other,"[0.75, 0.8)",4553,500772.78125,501525.8125,0.7750825881958008,0.8781957030296326,0.8155062794685364,0.10311311483383179,0.13183836892804182,0.04082964005829716,0.19901402843998972
other,"[0.8, 0.85)",5536,655402.9375,656289.4375,0.8217883706092834,0.8707813024520874,0.9205202460289001,0.048992931842803955,0.058528831628685205,-0.07410771622898772,0.1557203166526025
other,"[0.85, 0.9)",6036,839798.25,840804.875,0.8765679597854614,0.7867076992988586,0.8707753419876099,-0.08986026048660278,-0.10274940902612659,-0.2990349157181296,0.0714888357528186
other,"[0.9, 0.925)",2489,568323.25,569124.25,0.9094973802566528,0.9421161413192749,0.9244676828384399,0.03261876106262207,0.034633704733682706,-0.08414935891252683,0.08987938613558213
other,"[0.925, 0.95)",3767,609359.3125,609882.375,0.9378939867019653,0.7681067585945129,0.9755773544311523,-0.1697872281074524,-0.18370728006963827,-0.4674129670825991,0.055703491998641844
other,"[0.95, 0.96)",1071,211613.625,211722.203125,0.9582285284996033,0.9733904600143433,0.9794584512710571,0.01516193151473999,0.01528869815201383,-0.0348007418644685,0.03992666598374473
other,"[0.96, 0.97)",564,159737.40625,159757.5,0.9667612910270691,0.9968279004096985,0.9858155846595764,0.030066609382629395,0.030974385930279163,0.02287929996414651,0.03490370636959368
other,"[0.97, 0.98)",1567,320962.4375,320997.4375,0.9744925498962402,0.9833275079727173,0.9719208478927612,0.00883495807647705,0.00891266221435604,-0.03230022792532957,0.02618381001886267
other,"[0.98, 0.99)",1438,371703.875,371743.8125,0.9842576384544373,0.9715853333473206,0.9735743999481201,-0.0126723051071167,-0.013038829480751205,-0.07652152270841071,0.016147565793840746
other,"[0.99, 1.0)",2819,1761993.75,1762071.0,0.9955088496208191,0.9952576160430908,0.9875842332839966,-0.0002512335777282715,-0.0003052134916733452,-0.014673884599879143,0.005618750532660563
